graph,n,trial,demand,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
Clustered,100,27,Fixed,4.411192455367336,0.6636052810343773,0.9044444444444443,0.0035113024243872697,4.373853686490422,0,0.5870545940974834,99,1.198611140162189
Clustered,100,27,Uniform,4.827265615419562,0.8297291357620129,0.8971717171717171,0.0023839192072203402,4.412981998877381,6,0.5844643558212284,105,1.3116667208939428
Clustered,100,28,Fixed,4.739760574847888,0.6903294769823531,0.921919191919192,0.0056985048578963166,4.3959915846642845,0,0.6185903026779078,99,1.1375155354908293
Clustered,100,28,Uniform,5.569628365028768,0.5858532234874038,0.9664646464646464,0.007101648138820707,4.483904172515795,10,0.603292277329045,109,1.3366790773675177
Clustered,100,29,Fixed,5.7092933551727185,1.0426338837993694,0.9,0.002637230575842177,4.2237934651488205,0,0.6520251772536534,99,1.426597648388025
Clustered,100,29,Uniform,5.375975030039024,0.5608079937084006,0.9698989898989899,0.008829135886681855,4.391236696064651,6,0.5761123727815631,105,1.3433104341534399
PowerLaw,20,0,Fixed,7.627825524583524,0.8296074675415452,0.9105263157894736,0.06561303714295583,2.943948580262154,6,0.6623232323232324,25,5.72504080984455
PowerLaw,20,0,Uniform,1.8128747626522734,0.18974977506310414,0.9921052631578947,0.28817961550773047,2.6828493525261496,8,0.46869747899159653,27,1.360647535247366
PowerLaw,20,1,Fixed,7.220762577715452,0.40721943007550787,0.9736842105263157,0.38898663605102496,2.9994429032032617,9,0.8544843049327357,28,10.020750738624878
PowerLaw,20,1,Uniform,0.9918902482556397,0.10075102471345926,0.9894736842105264,0.227676228784929,2.510914223755094,10,0.4355371900826446,29,1.3765145759697903
PowerLaw,20,2,Fixed,4.357933009422883,0.370751705175944,0.9210526315789475,0.09022592178365246,2.660977740265918,6,0.5687732342007432,25,4.486378106319515
PowerLaw,20,2,Uniform,1.8422534050424306,0.1851933470231656,0.9921052631578947,0.23419004844522978,3.0683000392835917,10,0.48451536643025994,29,1.8965517195431763
PowerLaw,20,3,Fixed,5.170048861380296,0.685214303829707,0.9526315789473683,0.284473325226352,2.3980045701692676,5,0.8256272401433693,24,10.999845811914891
PowerLaw,20,3,Uniform,0.47002182109250157,0.047002453898209264,0.9894736842105264,0.24903415230906178,0.0008278531273359813,12,0.35843989769821016,31,1.0000229589460081
PowerLaw,20,4,Fixed,1.4812682791097567,0.13997521173205285,0.8447368421052632,0.03954500511735653,1.7330342426454755,1,0.5486979166666666,20,1.8064904175955991
PowerLaw,20,4,Uniform,1.0539830789743534,0.11042027562160388,0.9921052631578947,0.27285830714651155,2.4028264451317463,10,0.46121281464530894,29,1.2853919572350436
PowerLaw,20,5,Fixed,1.5456206355589395,0.2743622870806397,0.8526315789473683,0.044656751769577396,2.007282513683884,0,0.5258940397350989,19,1.1779714569917907
PowerLaw,20,5,Uniform,2.2988903429409002,0.19625523951315035,0.9973684210526315,0.35623516562468993,2.680439723971663,9,0.4402386117136661,28,1.752064603976481
PowerLaw,20,6,Fixed,1.4269601332403603,0.11904165649784816,0.8736842105263157,0.05981037265448211,1.7805831714720053,1,0.560612855007474,20,1.850717056390752
PowerLaw,20,6,Uniform,0.9930496955079253,0.10753142448684173,0.9868421052631579,0.20355351033874294,2.465197582087896,10,0.43674157303370786,29,1.287950494557081
PowerLaw,20,7,Fixed,5.346917670666027,0.44531551459543767,0.9657894736842104,0.2845174129502642,2.5412024327550164,7,0.7755555555555556,26,9.977613356690805
PowerLaw,20,7,Uniform,0.5848917683507899,0.05675273468783088,0.994736842105263,0.26714700930726587,1.0145236897245897,8,0.4291666666666667,27,1.0914370258834412
PowerLaw,20,8,Fixed,8.356798222145976,0.6583095186502674,0.9605263157894737,0.18912177591141388,3.129441058488065,9,0.6907185628742514,28,6.159850784453149
PowerLaw,20,8,Uniform,2.5610277825290253,0.20357300559688193,0.9947368421052631,0.4292245508503684,3.0703706697094635,13,0.4672602739726026,32,1.8877503771015616
PowerLaw,20,9,Fixed,1.4460226519894834,0.15758031361548241,0.8657894736842107,0.054305993398454905,1.8119936093853393,1,0.5335425383542538,20,1.9688633682831573
PowerLaw,20,9,Uniform,0.9590742475957199,0.13048357944593447,0.9815789473684211,0.15125406377067324,2.416211370238835,8,0.4467307692307696,27,1.3058482527621407
PowerLaw,20,10,Fixed,5.7525439821376,0.21423979544716626,0.9315789473684211,0.06675230830497418,2.745407613022204,9,0.7151162790697674,28,7.803482915161116
PowerLaw,20,10,Uniform,0.9088016366951001,0.08998026264540673,0.9921052631578947,0.30661164118852896,2.2028945310585115,10,0.40024875621890543,29,1.2328142239749393
PowerLaw,20,11,Fixed,4.622732892574453,0.5333875603196477,0.9078947368421051,0.07992746271380985,2.475631018617994,6,0.7303879310344827,25,8.101069345383682
PowerLaw,20,11,Uniform,0.6781183480892001,0.06881662965876736,0.9894736842105264,0.26501849146350964,1.8427045500752288,13,0.32345360824742264,32,1.1883627909957515
PowerLaw,20,12,Fixed,5.553579838440628,0.4796865061199032,0.8789473684210524,0.049353786080509485,2.8514488543796115,7,0.5885074626865676,26,3.4102109221516064
PowerLaw,20,12,Uniform,2.9135304288019257,0.2566390850028111,0.9921052631578947,0.36232572208285974,3.078719199641628,13,0.4479797979797979,32,1.7890718382309614
PowerLaw,20,13,Fixed,2.352216120884615,0.11773915075698592,0.8526315789473683,0.04386902495061164,1.957569400660474,3,0.5341897233201585,22,3.4934082955121313
PowerLaw,20,13,Uniform,0.8246558888941128,0.07856673450542803,0.9947368421052631,0.2242826253894802,1.9824136135554347,11,0.4451983298538622,30,1.2247427851664405
PowerLaw,20,14,Fixed,1.3098335662664058,0.2135898463965112,0.8473684210526315,0.044257943370664944,1.8458665344242384,0,0.445098039215686,19,1.226220614297726
PowerLaw,20,14,Uniform,1.7061502268635245,0.14817962424074746,0.9973684210526315,0.29062739517541075,2.61159672039202,9,0.33568181818181797,28,1.5972384836893714
PowerLaw,20,15,Fixed,4.740427955549129,0.5352565186183186,0.9526315789473683,0.19032384822412265,2.358619330897353,6,0.774358974358974,25,9.770488326520567
PowerLaw,20,15,Uniform,0.5077497126073963,0.050750521825951245,0.9921052631578948,0.2518832477409781,0.6067818242272753,14,0.3391534391534392,33,1.0465221044056692
PowerLaw,20,16,Fixed,5.861455878328838,0.32272370721383414,0.9710526315789473,0.2907321838613483,2.65659566519012,8,0.8623931623931622,27,11.246491793090874
PowerLaw,20,16,Uniform,0.5846314069061208,0.057657952635437874,0.994736842105263,0.2887952822988696,1.1550668546600182,10,0.4146929824561405,29,1.1217438902956434
PowerLaw,20,17,Fixed,5.98433032516298,0.325950374841558,0.968421052631579,0.2593374953403449,2.701166921896278,9,0.7347176079734221,28,10.778263997557643
PowerLaw,20,17,Uniform,0.737182901128779,0.07757396211671456,0.9894736842105262,0.26944294281648906,2.1314117359130447,11,0.4531746031746031,30,1.327726160008559
PowerLaw,20,18,Fixed,4.140211816905071,0.22674545409588323,0.8921052631578947,0.0483562201046508,2.566508377756526,6,0.5775147928994084,25,5.079943152008043
PowerLaw,20,18,Uniform,1.2671701277017993,0.12593275861744116,0.9921052631578947,0.2048477751165462,2.853790158891683,10,0.4271167048054916,29,1.5547881358060254
PowerLaw,20,19,Fixed,8.118390919223815,0.609920097214646,0.9605263157894737,0.15440485682278382,3.113521563697127,8,0.7229411764705882,27,6.051699208854865
PowerLaw,20,19,Uniform,2.3140311632512782,0.1800275002769813,0.994736842105263,0.4008195091213104,2.915034559484827,13,0.4598321342925664,32,1.724950264066878
PowerLaw,20,20,Fixed,1.8085993233474018,0.11471993954366984,0.8394736842105264,0.03834307060376465,1.8131240659341266,2,0.5108695652173909,21,2.47532685974578
PowerLaw,20,20,Uniform,0.826105888778034,0.10133968317261596,0.9473684210526315,0.09027705613128104,1.9996981845827466,7,0.4798769771528997,26,1.1306440675327178
PowerLaw,20,21,Fixed,2.1955669067081334,0.19330255346027725,0.8315789473684209,0.03571576193227351,2.009151428917596,2,0.4934523809523812,21,2.540494380500829
PowerLaw,20,21,Uniform,1.4608034895667241,0.1437185103404239,0.9868421052631579,0.20979422959122407,2.652229255032929,10,0.475348837209302,29,1.6902983210948923
PowerLaw,20,22,Fixed,10.493859735032489,0.8099058186478884,0.9684210526315787,0.2901334158941228,3.1736688918804803,8,0.8203557312252965,27,6.842763001735414
PowerLaw,20,22,Uniform,2.2916875507073393,0.23401197379804523,0.9921052631578948,0.21583439689968092,2.850829949046609,9,0.43280922431865787,28,1.4943476642028208
PowerLaw,20,23,Fixed,4.492840621733221,0.39751785848643784,0.8789473684210526,0.05485074652873989,2.505882990881326,4,0.5945468509984637,23,4.040006376404356
PowerLaw,20,23,Uniform,1.5673624187774657,0.18661158235940314,0.9815789473684211,0.16088518982883865,2.8197573330181913,8,0.37180000000000013,27,1.4093876678747477
PowerLaw,20,24,Fixed,5.791925464029612,0.4482927167787549,0.9631578947368421,0.33075581002886834,2.6025382216083863,8,0.785955056179775,27,11.684400179248245
PowerLaw,20,24,Uniform,0.5174884487653872,0.05138819870388118,0.9894736842105264,0.2681256059880561,0.6388957490747128,12,0.44492753623188386,31,1.0439606243320734
PowerLaw,20,25,Fixed,11.252094259098705,0.8035913610278405,0.9605263157894737,0.11914886374238733,3.1924017139016874,10,0.7201408450704225,29,8.576154022684046
PowerLaw,20,25,Uniform,1.6757075891717463,0.17710613205221712,0.9921052631578945,0.2573456481104644,2.5238137116056767,7,0.3802281368821292,26,1.2771956980449777
PowerLaw,20,26,Fixed,5.363210806463871,0.41972068063045137,0.95,0.13246946652040167,2.6903687132940663,9,0.6556555269922877,28,6.581856217993453
PowerLaw,20,26,Uniform,1.4861132518834386,0.11872942880004676,1.0,0.3330266276117164,2.4940930672916024,14,0.3194087403598971,33,1.8237925191683162
PowerLaw,20,27,Fixed,4.964421609198865,0.419033681649584,0.8421052631578947,0.03810300621246314,2.7662746835843444,6,0.5126250000000003,25,3.1534619370501624
PowerLaw,20,27,Uniform,2.791216300541862,0.26522276051337246,0.9973684210526315,0.2604846193561955,3.0089488019597983,8,0.3877729257641922,27,1.7730150770279063
PowerLaw,20,28,Fixed,13.175474798764064,0.9212175064537058,0.968421052631579,0.1330750202825618,3.3592518601697656,12,0.7356716417910447,31,6.7252622220291975
PowerLaw,20,28,Uniform,2.613962306053375,0.27687804525604204,0.9842105263157894,0.25837472620136515,2.776564766823385,11,0.35900692840646675,30,1.3342655361731748
PowerLaw,20,29,Fixed,9.210120184577333,0.8287794216985566,0.9605263157894737,0.21129652709187977,3.1099125690706546,7,0.7879432624113474,26,8.537916851690007
PowerLaw,20,29,Uniform,1.7920899368425798,0.14342421838670438,0.9973684210526315,0.444975032473518,2.60740819555656,13,0.4352459016393444,32,1.6612937252582132
PowerLaw,50,0,Fixed,2.00533510390901,0.08651956046402358,0.8636734693877551,0.008426582154611369,2.0095425940052247,1,0.5076450282057761,50,1.6947063631380814
PowerLaw,50,0,Uniform,1.2666761945780096,0.07788206947841847,0.9881632653061223,0.06175008157808551,2.4813074586785797,15,0.4175634209327055,64,1.070466578280318
PowerLaw,50,1,Fixed,3.0227343886872626,0.211949781313424,0.8648979591836735,0.00812127242783606,2.583431350069003,2,0.5492299512627381,51,2.283864141875925
PowerLaw,50,1,Uniform,1.5206853415051256,0.11816973917535817,0.9889795918367348,0.05315132639971081,3.208247191163391,15,0.4396656122910074,64,1.1489725116232263
PowerLaw,50,2,Fixed,0.4823104845785667,0.020543282504464473,0.8971428571428571,0.013710363595308037,0.23387488995764377,0,0.557688166367571,49,1.000246164581369
PowerLaw,50,2,Uniform,0.4840879494204994,0.02063215657573932,0.9738775510204082,0.027734114930075243,0.2646796676441791,11,0.5103091037402965,60,1.0039323842420818
PowerLaw,50,3,Fixed,6.321390977637397,0.2571409494216237,0.8987755102040816,0.011631270113615852,3.0062747571497512,6,0.6055093848323754,55,3.740006587429255
PowerLaw,50,3,Uniform,1.9471576022760053,0.1459069983678426,0.9820408163265307,0.04503645320175708,3.3566752301340315,12,0.4574124858848201,61,1.1520221237758315
PowerLaw,50,4,Fixed,2.0205394799772947,0.20604592186832174,0.8800000000000001,0.009109107072978871,3.185907246669993,0,0.5465840246062073,49,1.0286012010669479
PowerLaw,50,4,Uniform,2.3358456321925383,0.18839443991340232,0.9881632653061224,0.046524252828223416,3.534962865791865,14,0.3956946466116771,63,1.1891149104432388
PowerLaw,50,5,Fixed,1.7744916839024674,0.14496360234102462,0.8861224489795917,0.012713330793261552,2.3668874936823023,0,0.4976300469483572,49,1.3371577803576773
PowerLaw,50,5,Uniform,1.4607536568040072,0.11249918578097531,0.9836734693877551,0.05040570840343009,2.9690655193395408,14,0.4025894378194208,63,1.100742333762757
PowerLaw,50,6,Fixed,1.458850099691738,0.13798613296391926,0.8881632653061223,0.011116729720722637,2.8266577087550027,0,0.5347033898305087,49,1.03356759749848
PowerLaw,50,6,Uniform,1.5879992156899185,0.12562594150380532,0.9861224489795919,0.04255616701505827,3.0965776385995225,13,0.45335209598577975,62,1.1250672941222097
PowerLaw,50,7,Fixed,1.5380082932454737,0.14516491250014396,0.8824489795918368,0.009286459315630529,2.7608277694947314,0,0.5837518492948022,49,1.0
PowerLaw,50,7,Uniform,1.724190117377255,0.13626897792240597,0.986938775510204,0.051213804811866756,2.956778687185394,12,0.44390205120050874,61,1.1210538492864066
PowerLaw,50,8,Fixed,3.2523549723371756,0.07937484688495033,0.8767346938775511,0.008578086313136253,2.354353957726504,5,0.5854308292868704,54,4.393863504216712
PowerLaw,50,8,Uniform,0.8728791166271753,0.05275354127423817,0.993061224489796,0.0822517129692222,2.4499660592131582,19,0.46020658489347954,68,1.1792414194521252
PowerLaw,50,9,Fixed,0.9515030768205348,0.07012455586138518,0.8783673469387755,0.009588632825013344,2.46146524582631,0,0.5494700696055688,49,1.0
PowerLaw,50,9,Uniform,1.0025438415367525,0.06874128636446764,0.9620408163265307,0.019981674710483583,2.633974864262326,10,0.5010937500000001,59,1.0536422487321546
PowerLaw,50,10,Fixed,1.4670908058327732,0.06679568788901373,0.8926530612244897,0.013671176054844551,2.0336872295531285,1,0.4979406563175477,50,1.7316944372122522
PowerLaw,50,10,Uniform,0.9379289984696222,0.05798579751918331,0.986938775510204,0.05686021488530929,2.583119198170314,12,0.3886717267552182,61,1.1070933187587841
PowerLaw,50,11,Fixed,0.6622049771333548,0.03342635736292959,0.8791836734693876,0.009545074728112451,1.1892965332951235,0,0.5443523702874205,49,1.0
PowerLaw,50,11,Uniform,0.6839126741705784,0.031588180269137546,0.9853061224489795,0.05864323714079534,1.341810976094599,13,0.4020110894650084,62,1.0327809330748237
PowerLaw,50,12,Fixed,2.2560523932673435,0.07318395015828343,0.8751020408163265,0.008706278359565082,1.9894550288934232,2,0.5794604282614844,51,2.6156919950219386
PowerLaw,50,12,Uniform,0.9339867713151967,0.05045333332710826,0.989795918367347,0.06450773292496823,2.3213744933437934,16,0.4824873737373736,65,1.082874550465303
PowerLaw,50,13,Fixed,1.606475350518988,0.07045344717287429,0.8853061224489795,0.009742273693975251,1.7316142479559098,1,0.5617852623381678,50,1.9961449137097818
PowerLaw,50,13,Uniform,0.854661773809103,0.04172496459188714,0.9946938775510203,0.10304857610670003,2.0136127864908238,16,0.4013286219081278,65,1.0619700776486058
PowerLaw,50,14,Fixed,0.5904123925946179,0.03347493668534656,0.8889795918367347,0.011707342399472416,1.3027932697278044,0,0.5568488360475576,49,1.0
PowerLaw,50,14,Uniform,0.6179872535119542,0.032867420402426004,0.9914285714285714,0.040716896553960755,1.5013898529833072,9,0.4908045409674233,58,1.046704407399303
PowerLaw,50,15,Fixed,1.0181551116877128,0.07222481866877853,0.8808163265306121,0.009863406483021295,2.3726621977215276,0,0.5412578377351318,49,1.0243284959200838
PowerLaw,50,15,Uniform,1.0405341543556375,0.07240206315744922,0.9657142857142857,0.024860489865501764,2.504976762980979,10,0.4394061016949151,59,1.0468432295328909
PowerLaw,50,16,Fixed,2.4478877044482954,0.15307599127119167,0.8828571428571428,0.011877882292112379,2.5975541088211105,1,0.5222300950960281,50,1.5090721670772338
PowerLaw,50,16,Uniform,1.9661870031439754,0.12737810161906998,0.9926530612244897,0.051580034449588495,3.2979344072395937,16,0.48663522012578664,65,1.2121136424361834
PowerLaw,50,17,Fixed,1.3998103774763493,0.06418001321033266,0.8685714285714287,0.008006465292190257,2.0008203948959284,1,0.5324206069160198,50,1.7027149700771498
PowerLaw,50,17,Uniform,0.9036701456750723,0.055720580888105976,0.9865306122448979,0.04948631258948107,2.522690790206668,15,0.39996485061511433,64,1.0992150864224763
PowerLaw,50,18,Fixed,0.5671400673313035,0.02830114178198752,0.8983673469387754,0.013873436351375295,1.0426327248250016,0,0.5328999269539809,49,1.0294046367663572
PowerLaw,50,18,Uniform,0.5637755149895146,0.02683357248493934,0.9840816326530611,0.04805143414302667,1.0875906311597385,13,0.365570093457944,62,1.023297704844622
PowerLaw,50,19,Fixed,2.181700470509031,0.2657850570324302,0.8693877551020408,0.008833137156905813,2.9632141380228925,0,0.5119774608205667,49,1.3914130317448012
PowerLaw,50,19,Uniform,1.9905278016100345,0.16204132946889627,0.9755102040816327,0.030402820038953924,3.3978799682205274,13,0.4376402430408364,62,1.2694897217326642
PowerLaw,50,20,Fixed,1.373607051772584,0.11028286880796231,0.8612244897959183,0.00766144324699614,2.4684487656767655,0,0.5292515841753729,49,1.0
PowerLaw,50,20,Uniform,1.4086488892839593,0.10422911955420026,0.9808163265306122,0.037793738839189774,2.5709703358770315,9,0.38735469853340554,58,1.0255108165513238
PowerLaw,50,21,Fixed,3.429065635403003,0.15820238699223466,0.9151020408163265,0.019247554178957096,2.705692245010898,4,0.5748063127690104,53,2.863263952882383
PowerLaw,50,21,Uniform,1.3364413368654346,0.11839019736998099,0.9816326530612245,0.04571762258948291,3.143668804613163,11,0.43033753440533085,60,1.1159262352640908
PowerLaw,50,22,Fixed,6.484891759181587,0.28502559154430024,0.8857142857142857,0.009234268396610583,2.995882254420145,6,0.6132532573289902,55,3.7794071124237045
PowerLaw,50,22,Uniform,2.1475997902555144,0.158534182187878,0.9918367346938776,0.08041202681595745,3.4083560231299823,17,0.4398417568222188,66,1.251625196432838
PowerLaw,50,23,Fixed,0.6025481585590516,0.03412220540713816,0.879183673469388,0.010067994321028268,1.3644498982750104,0,0.5277218934911243,49,1.0
PowerLaw,50,23,Uniform,0.6306851700952096,0.03183389098699884,0.9832653061224491,0.04836243127707522,1.5760993034914275,15,0.44553855569155476,64,1.0466967015606612
PowerLaw,50,24,Fixed,1.1155600836755948,0.07962910361518909,0.8567346938775509,0.007760817219722864,1.8657995714323583,0,0.5017235129345858,49,1.2216365045259348
PowerLaw,50,24,Uniform,1.045245390107542,0.05482638255227943,0.9971428571428572,0.08757894697676596,2.5175546625488496,16,0.40868130204390596,65,1.1446357246268686
PowerLaw,50,25,Fixed,3.599047205698223,0.25909614682987187,0.89265306122449,0.011159049002330529,2.5109707892914583,2,0.5819284029131193,51,2.4522473385967594
PowerLaw,50,25,Uniform,1.748151104167252,0.11077808356879301,0.9942857142857143,0.06178030412728761,3.228601062310599,18,0.3745415354004309,67,1.1911204959667823
PowerLaw,50,26,Fixed,3.9598911042448144,0.29831310664371496,0.8685714285714284,0.008825585952046746,2.6705763079564164,2,0.5268382547377704,51,3.3979268739817146
PowerLaw,50,26,Uniform,1.3098283046215309,0.08625102097892474,0.9820408163265306,0.04936226560164976,3.1152088485051164,15,0.44104111209701236,64,1.1239452498591358
PowerLaw,50,27,Fixed,0.6651418998655152,0.03817172206739352,0.8861224489795919,0.010687816082338123,1.5345475064506482,0,0.5148243537543791,49,1.0
PowerLaw,50,27,Uniform,0.6862178296570225,0.037055339078345025,0.9881632653061224,0.0487929346472549,1.6774527376450723,11,0.4727987987987987,60,1.0316863661660296
PowerLaw,50,28,Fixed,1.5608201428900552,0.11649296390093118,0.8963265306122449,0.011761499008293187,1.8638470990081584,0,0.564469308794312,49,1.3851099773968518
PowerLaw,50,28,Uniform,1.2677419170959054,0.07433320354963094,0.9926530612244897,0.07236635871702625,2.631992106396863,17,0.369161464484562,66,1.125025190206968
PowerLaw,50,29,Fixed,0.638277251424223,0.03292769188381309,0.8955102040816325,0.013944434891153958,0.9140080630346954,0,0.5566153209965887,49,1.0
PowerLaw,50,29,Uniform,0.64208433071975,0.03273172594402379,0.9848979591836734,0.03941477381648143,0.9593179588552708,13,0.43445432026810415,62,1.005964616923182
PowerLaw,100,0,Fixed,2.7037312863410934,0.1620059872551083,0.8973737373737373,0.003275984558066801,2.600036213578881,0,0.5676998931052912,99,1.3616682377243636
PowerLaw,100,0,Uniform,2.0202036242714585,0.09348200662092054,0.9563636363636363,0.006682743028837227,3.0233132034191064,9,0.5506338638177899,108,1.0174262223479897
PowerLaw,100,1,Fixed,2.713404904423754,0.04632124879764689,0.9082828282828282,0.003662696234269981,2.3369702160591257,3,0.568815377801906,102,2.6850268592844078
PowerLaw,100,1,Uniform,1.0194892101120507,0.03710996357106722,0.9501010101010101,0.005430443039934846,2.3737909428042325,7,0.5642225442720297,106,1.0088269198005426
PowerLaw,100,2,Fixed,1.278539432895671,0.06788722716783675,0.914848484848485,0.004282719884765204,2.638904566507599,0,0.5910021865889217,99,1.1368641958509145
PowerLaw,100,2,Uniform,1.175724456237335,0.05939130551166185,0.9712121212121212,0.009293411457702967,3.0171240804109978,10,0.5778596109795398,109,1.0454421694724385
PowerLaw,100,3,Fixed,0.9939706091093176,0.04622118324378551,0.8955555555555555,0.002898317074738431,2.754857537748447,0,0.572957621334844,99,1.0
PowerLaw,100,3,Uniform,1.0176846764489709,0.04293626702550036,0.9702020202020202,0.008492008920191722,2.8469945770570098,9,0.5188326262488026,108,1.0238579160413035
PowerLaw,100,4,Fixed,1.0135111954753195,0.04046244374121327,0.906969696969697,0.0034632410045795743,2.2532862786880767,0,0.584917569614354,99,1.0
PowerLaw,100,4,Uniform,1.027410053297735,0.04066657951166146,0.9482828282828284,0.005230749662535758,2.3192339590285775,8,0.5767104605498035,107,1.0137135710828504
PowerLaw,100,5,Fixed,0.5080536038436463,0.011132492634752874,0.9094949494949494,0.0035783237242908343,0.49063502786235247,0,0.5979363102650777,99,1.0
PowerLaw,100,5,Uniform,0.5088619305105677,0.01107223257095902,0.9663636363636363,0.007155786831861181,0.5047235319947205,9,0.5682009449942051,108,1.0015910263421144
PowerLaw,100,6,Fixed,1.8460256603601073,0.08290714681406941,0.908989898989899,0.003414598463909089,2.9783478241157826,0,0.6004987071655723,99,1.0
PowerLaw,100,6,Uniform,1.8941576924412036,0.08042178863801654,0.9667676767676767,0.007939857530928577,3.0752694600123514,11,0.5646310580409915,110,1.0260733277519594
PowerLaw,100,7,Fixed,0.6989877460097637,0.024947142747675843,0.9005050505050503,0.0029093067666698578,1.9085850184466744,0,0.6253716211330145,99,1.0
PowerLaw,100,7,Uniform,0.7050124164711561,0.024126251349476022,0.966060606060606,0.008013522711547634,1.9568344433869784,7,0.5486939165313722,106,1.0086191360231775
PowerLaw,100,8,Fixed,0.543871914876375,0.013586659589583603,0.9088888888888889,0.0043060240357990776,0.8473007330862703,0,0.5265164791052419,99,1.0
PowerLaw,100,8,Uniform,0.5460170179449412,0.013368462225533043,0.9579797979797979,0.0070293908191502545,0.8752440022115029,6,0.5616946002994827,105,1.003944132818577
PowerLaw,100,9,Fixed,1.3560181983201938,0.05030915619165018,0.9013131313131312,0.003425508449195617,2.008182605299506,0,0.553635697816357,99,1.2383054869650898
PowerLaw,100,9,Uniform,1.106167546118957,0.04238995972408469,0.9438383838383838,0.006159092130807196,2.3060393373214323,7,0.5975672520825592,106,1.0101437750309394
PowerLaw,100,10,Fixed,2.0598252125274983,0.1346660904023416,0.9169696969696969,0.004700632082246323,3.384059190254083,0,0.5661110257277224,99,1.2652528270064058
PowerLaw,100,10,Uniform,1.6866390175569124,0.10992672103864852,0.9614141414141415,0.007666984331830004,3.650012013918083,7,0.5190564014172179,106,1.0360222664158216
PowerLaw,100,11,Fixed,1.1772487283634607,0.036177299631864036,0.9164646464646465,0.004107098455843521,1.7614502383294872,0,0.6169653257160992,99,1.0999580687725485
PowerLaw,100,11,Uniform,1.077624094186749,0.03228598100575932,0.9582828282828284,0.004815563664276125,1.8979491372664608,7,0.5581561532805526,106,1.0068741540729564
PowerLaw,100,12,Fixed,5.085592266009571,0.1488177336185292,0.9022222222222223,0.003119818400645291,2.817361311202681,4,0.595440836378067,103,3.4775863297849914
PowerLaw,100,12,Uniform,1.5186066448055187,0.07158754974290538,0.9785858585858586,0.008150284528430626,3.1710351597714177,8,0.5559319976847099,107,1.038440644090437
PowerLaw,100,13,Fixed,2.3444651593653205,0.06891934401297789,0.9079797979797979,0.0035688100622833082,2.497200824507609,1,0.5790513961248025,100,1.7341395933325219
PowerLaw,100,13,Uniform,1.3699174962095002,0.05965917811283332,0.9666666666666666,0.0062670928466539225,2.9041855521425397,6,0.49947491742193706,105,1.0132921618758306
PowerLaw,100,14,Fixed,2.573247380577341,0.09049281787743901,0.9041414141414141,0.003494030851804211,2.7979535475903985,1,0.6011206233301158,100,1.4573400072249558
PowerLaw,100,14,Uniform,1.8025819798082248,0.09102262136788584,0.9573737373737374,0.005756015207300202,3.1665327688440157,8,0.5750139007698885,107,1.0208792420446953
PowerLaw,100,15,Fixed,1.1666156629967948,0.0675217453327228,0.884040404040404,0.0023202557758121287,2.9485833881262784,0,0.61042326555635,99,1.0
PowerLaw,100,15,Uniform,1.2183067656681508,0.0673140022540988,0.9497979797979796,0.005881408580371122,3.0639151382525704,5,0.5468421740053226,104,1.0443085964906147
PowerLaw,100,16,Fixed,1.4336056984160452,0.06107154426994149,0.9111111111111111,0.003604014470029492,2.7446647194863156,0,0.6045893572149037,99,1.0
PowerLaw,100,16,Uniform,1.4455641571853366,0.05821695867146498,0.9675757575757575,0.011383747872830613,2.777681140278125,8,0.5107241207532129,107,1.0083415256946202
PowerLaw,100,17,Fixed,1.685525921959893,0.0880135770039423,0.9041414141414141,0.003374142085222054,2.8941037488974146,0,0.5674054284496233,99,1.1658799514451494
PowerLaw,100,17,Uniform,1.4842633890869066,0.07255467180368849,0.9658585858585857,0.007532500052185112,3.2544164122460417,9,0.505185320164729,108,1.0266664579019342
PowerLaw,100,18,Fixed,1.6378328134563742,0.04079731884513759,0.9071717171717171,0.003724670078243025,1.776203214506147,1,0.5795788497738317,100,2.391833681536398
PowerLaw,100,18,Uniform,0.6874054007882358,0.022568338935026175,0.9614141414141415,0.008607160617380006,1.7987348956217353,6,0.5289506026943982,105,1.0038627733960244
PowerLaw,100,19,Fixed,1.8737641025073544,0.10176817787532177,0.9016161616161616,0.003534364898537314,2.8595786479091645,0,0.5620472168189934,99,1.185792853207112
PowerLaw,100,19,Uniform,1.6040482709918737,0.09127113868275037,0.9367676767676767,0.005536064530592719,3.2240956851714424,4,0.5753813142894582,103,1.0151058894746454
PowerLaw,100,20,Fixed,1.674858969481808,0.0760889337900807,0.9169696969696969,0.004120556428641146,2.6901090569509876,0,0.5922695365162012,99,1.1283049356804626
PowerLaw,100,20,Uniform,1.5205573707416637,0.06450903618369379,0.9748484848484847,0.009680147755889056,2.9427373463150697,11,0.541544076157193,110,1.0243563294907985
PowerLaw,100,21,Fixed,2.551798559343932,0.08329993495038306,0.9161616161616161,0.004039350046037056,2.684698303063842,1,0.583043175065187,100,1.5993505158677221
PowerLaw,100,21,Uniform,1.6281336168958405,0.07628458421699774,0.9766666666666666,0.008404144306734859,3.177481954541828,10,0.5173893391210849,109,1.0204396152466755
PowerLaw,100,22,Fixed,1.2646928063514808,0.0489006748419082,0.91,0.0038572848031505494,2.180896404474169,0,0.5948278512824303,99,1.2443481146181308
