trial,lambda,n,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
17,0.9,50,8.833232495808646,0.6313231362269732,0.9955102040816327,0.07042096586964344,4.033559319766646,19,0.4323076923076923,68,1.8967342209725881
17,1.0,50,7.670833726250724,0.7249699886243967,0.9840816326530611,0.030957659826366113,3.9490242501828416,14,0.36897799216159166,63,1.6471357273652822
18,0.0,50,6.384997697451612,1.344359284791378,0.8861224489795919,0.010051972534252522,3.6789499143687014,0,0.5983979328165376,49,1.3199583931336778
18,0.1,50,6.617804322440405,1.2259802009624439,0.9130612244897958,0.015239427683450142,3.7063437500705114,0,0.636771347002336,49,1.368086062585106
18,0.25,50,9.265379132393303,1.0082035102670848,0.9779591836734692,0.03860557224778481,3.8989108894860576,9,0.4495540170664949,58,1.9154141521851122
18,0.5,50,9.601172775501045,0.8631748812888418,0.9877551020408163,0.053211898828133535,4.045417942666773,17,0.37915426251691486,66,1.9848321314207042
18,0.75,50,9.438463713046474,0.7139343161290577,0.993061224489796,0.05744294654087773,4.09168403278435,21,0.42221010029913764,70,1.9511955973446558
18,0.9,50,9.127285659393824,0.6859219250961122,0.9955102040816327,0.08211823729578666,4.057709463042168,19,0.3744537502326448,68,1.8868663519571822
18,1.0,50,9.074978759308763,0.6609280282208078,0.9951020408163265,0.08245466319364736,4.08325935162894,20,0.3837218116353991,69,1.8760530462901126
19,0.0,50,12.180889730121736,1.3160679865939713,0.8930612244897961,0.009461212900593695,3.509515943038444,6,0.5792874896437448,55,2.554707125486417
19,0.1,50,7.921400132671481,1.5770509121747442,0.8820408163265308,0.008225484479456686,3.7439530634860096,5,0.5513416911176312,54,1.6613611822395697
19,0.25,50,8.074345685661322,1.07022106543638,0.9555102040816327,0.016653999329455944,3.819615139785764,6,0.5351674394641939,55,1.6934385676105563
19,0.5,50,8.593564703716469,0.8261675321793884,0.9910204081632653,0.04539703523021807,3.9465673761698508,11,0.4452086330935252,60,1.8023347611154856
19,0.75,50,8.142936408127904,0.705052595236779,0.9938775510204081,0.074815781672995,4.019297071767217,15,0.44770497427101197,64,1.7078241512017385
19,0.9,50,8.354617292309683,0.6402984815456919,0.9967346938775511,0.08040568987597317,4.099003603570763,19,0.40422186892775147,68,1.7522201415710768
19,1.0,50,7.891502027587078,0.6493722524075767,0.9938775510204081,0.061787695062443325,4.0567375512681805,17,0.3908158669669153,66,1.6550906302692334
20,0.0,50,13.19620075612577,1.131318446121733,0.9191836734693877,0.015723915646146128,3.5066934949914312,9,0.5932533503509889,58,2.5995907504732787
