trial,lambda,n,cost,efficiency,robustness,algebraic_connectivity,network_entropy,cyclomatic_number,betweenness_gini,num_edges,steiner_ratio
24,0.9,50,8.876548283101148,0.6333152056347457,0.9979591836734695,0.11712459584106702,4.077808559594717,19,0.3927167630057804,68,1.7685991927451055
24,1.0,50,8.035813328033752,0.6812296284084621,0.993469387755102,0.0642054214272751,4.028864512888703,16,0.42499565746048296,65,1.6010877777871608
25,0.0,50,8.82472223216648,1.4188712835309703,0.886530612244898,0.00866872907459314,3.4652632428693604,1,0.5535968992248061,50,1.8374993215871849
25,0.1,50,7.887904807065875,1.4616028909757135,0.866938775510204,0.007592176414737765,3.696710810197468,4,0.48778209473423173,53,1.6424335350631816
25,0.25,50,7.865308458295915,1.3655905211328936,0.8946938775510204,0.010601143358116362,3.7538897701249065,4,0.5654448292924292,53,1.637728483227804
25,0.5,50,9.215275018091415,0.7473158769487126,0.9942857142857143,0.07152875949812917,3.9205957727852,13,0.4728394286611206,62,1.9188209156612992
25,0.75,50,7.273383619254409,0.7295831210712593,0.9967346938775511,0.06114111243066835,3.934328125205331,11,0.4230253090052969,60,1.5144768429433315
25,0.9,50,7.611569603740429,0.6800040502138465,0.9975510204081632,0.06660868463968883,3.9964155687038514,14,0.37091733083294276,63,1.5848945287032603
25,1.0,50,7.8945129209687055,0.6566975612071673,0.9979591836734695,0.07846804253484553,4.023778618470714,16,0.3614510433386837,65,1.64380948826533
26,0.0,50,9.953590404313925,1.4785397443456731,0.929795918367347,0.018588593276120675,3.3506871395523397,1,0.6555416852429781,50,2.288922365416866
26,0.1,50,8.235354294886566,1.2311958549759576,0.9008163265306124,0.011560745448578833,3.5014737794643764,3,0.6569851825924629,52,1.8937977018351089
26,0.25,50,7.846768722791768,0.9016773656531614,0.9730612244897959,0.0349329613271368,3.720441265830518,8,0.5032892143058292,57,1.8044387699605762
26,0.5,50,7.692038747905148,0.7339039444691364,0.990204081632653,0.06513985844924522,3.818533674031374,11,0.432885388201254,60,1.7688571470755439
26,0.75,50,7.41997196131232,0.6488331827565461,0.9959183673469388,0.08022617157992519,3.8570179692599758,12,0.42540593096742807,61,1.7062928132599264
26,0.9,50,6.929336026177946,0.6548236737980858,0.9979591836734695,0.06725813180858073,3.8530866281066993,12,0.4364430955993934,61,1.5934664340752294
26,1.0,50,6.085235000694343,0.7430496129662868,0.9612244897959183,0.01933451167297446,3.7965421375164943,8,0.4771863503742231,57,1.3993574103541648
27,0.0,50,11.932231651499157,1.423545266592823,0.9118367346938776,0.011574758385254149,3.4451938051048363,4,0.5576340110905726,53,2.472489688095122
27,0.1,50,7.815930172188913,1.3301244669695633,0.9212244897959184,0.02037109137732982,3.7021244393328985,2,0.6107211856556838,51,1.619546730068777
27,0.25,50,8.893061297226822,0.9911781425566994,0.973469387755102,0.03020382348435711,3.8859844752080517,9,0.47699077574474535,58,1.8427401508106485
27,0.5,50,9.916403994026574,0.8409646968606539,0.9946938775510205,0.07535796190482742,3.966352995758702,14,0.4466370534888022,63,2.054788017389483
27,0.75,50,9.582206733385624,0.7111328678418584,0.9967346938775511,0.08656849145493208,4.022837411786641,18,0.42895234563322826,67,1.9855386678245528
27,0.9,50,8.754652314767197,0.6673805991647594,0.9971428571428572,0.08049673817804744,4.050024304411095,19,0.40970211229463827,68,1.8140602867360882
27,1.0,50,8.464880697285183,0.6529577391772622,0.9959183673469388,0.09421941366623207,4.017967707011491,17,0.3612680756395994,66,1.754016419247402
28,0.0,50,8.901205674474369,1.4713910546924123,0.9216326530612245,0.015776713397596738,3.4695011999572283,1,0.6388590514362058,50,1.829509894870079
28,0.1,50,7.887537237606903,1.2922263948898471,0.9175510204081633,0.01580743529383904,3.7734167162557526,3,0.6714376070628543,52,1.6211654859003326
28,0.25,50,9.474521082479855,0.9844330567249197,0.9706122448979592,0.027785670408194615,3.873933380310554,10,0.5278349245457346,59,1.947346315034525
28,0.5,50,9.160691484449211,0.8107674204127816,0.9934693877551021,0.08352100041425009,3.9050693887761794,11,0.4085814116002797,60,1.8828433279227181
28,0.75,50,8.54246518162312,0.669205081838377,0.9938775510204081,0.07619188624388226,4.004977084164082,16,0.44125603864734275,65,1.7557761440318043
28,0.9,50,8.491244721020623,0.6730641584257232,0.9942857142857143,0.07321175227387049,4.001787064301112,16,0.40879972447046664,65,1.745248543286571
28,1.0,50,7.712294299297417,0.6512233478881646,0.9914285714285714,0.069280283962576,4.028850639780365,16,0.43906614785992226,65,1.585146917026825
29,0.0,50,10.058756579867794,1.246506742733684,0.9110204081632652,0.014261394297907385,3.461477915099961,5,0.6346768893756847,54,2.1819788691041224
29,0.1,50,7.5836118762456985,1.201672351309769,0.9118367346938776,0.012215022635724356,3.719453017141637,4,0.6395094604064471,53,1.6450622633192966
29,0.25,50,9.080062696318821,1.3415681946434947,0.9391836734693878,0.014049308801770521,3.7990404837921634,7,0.6004367417677641,56,1.9696773429394066
29,0.5,50,10.13401620260053,0.7458236202416313,0.9926530612244897,0.08526529289938617,4.0403680086501605,20,0.3950201884253022,69,2.198304436304769
29,0.75,50,9.882312563450762,0.7298224762826396,0.9938775510204081,0.07749156347207604,4.012392413407087,19,0.44123835616438356,68,2.143704047326212
29,0.9,50,8.571823864515492,0.732729595757691,0.9938775510204081,0.06226618187044675,3.9865187745937822,16,0.41149902430370755,65,1.859428488357064
29,1.0,50,7.603200237685027,0.6670588159360604,0.9938775510204081,0.06912716381833942,3.9869847953373214,14,0.39133263378803784,63,1.6493114357097027
0,0.0,100,9.170874702855132,1.6679762239687022,0.9032323232323232,0.003161412628376754,4.194633974300568,1,0.5953833735770957,100,1.3432438411074676
0,0.1,100,8.325915956912455,1.4533545875575968,0.8950505050505049,0.0027014508797797475,4.311881859155276,1,0.6149625941946193,100,1.2194840397524191
0,0.25,100,9.200522940374993,1.3301946290398012,0.9128282828282829,0.0036774598241396538,4.3576150914762195,3,0.6205630166078442,102,1.3475863726258457
0,0.5,100,9.139361608646073,1.5360571906866536,0.9122222222222222,0.003206628776300298,4.413837557982346,4,0.6083259591804959,103,1.3386281669125755
0,0.75,100,8.702197414752215,1.325569038863534,0.9532323232323232,0.004093644060555635,4.438711745550724,3,0.56010395675399,102,1.2745974032147769
0,0.9,100,8.685676415729516,1.0337456869274564,0.9734343434343434,0.006746839159538806,4.45163149403782,3,0.5117024670353039,102,1.2721775980265897
0,1.0,100,9.134726859172916,0.9382046657055065,0.9629292929292927,0.006336755744820817,4.526695260191904,10,0.5790118560831774,109,1.3379493223217802
1,0.0,100,7.394588669938939,1.2114621442199571,0.8781818181818182,0.0021942454578881016,4.423104333270461,0,0.6067915970993545,99,1.0945767622468296
1,0.1,100,8.015531716303418,1.2430356367670468,0.8878787878787879,0.0023487720517174748,4.381317825177117,0,0.6213271443514641,99,1.1864912499305547
1,0.25,100,8.67665935462178,1.2651717759783063,0.9307070707070707,0.0046145421531575415,4.440861315448285,2,0.6434661022598496,101,1.2843540225718868
1,0.5,100,9.721050246472725,1.0837596400325993,0.9766666666666667,0.008037595691767457,4.5058579639370935,7,0.5475218810265541,106,1.438948963811766
1,0.75,100,8.780260646631989,0.9810107017660203,0.9867676767676766,0.010870107419957305,4.4725563951236165,5,0.5027215461170031,104,1.2996895025877158
1,0.9,100,8.317984265230965,0.8504860190801136,0.977070707070707,0.0070341449442790395,4.497765661109002,7,0.5771037749045782,106,1.2312614929441055
1,1.0,100,7.968041320384412,0.7723819633936835,0.977979797979798,0.011785168427987904,4.527481228496299,8,0.5286959660297239,107,1.179461530479875
2,0.0,100,8.876120314571564,1.0425763703441375,0.9280808080808081,0.004946868476438968,4.301354291246121,0,0.6348457446808509,99,1.2739844118396735
2,0.1,100,8.215588467462585,1.2184850624193977,0.9227272727272726,0.005214406983737235,4.376661202501593,0,0.6270430784205137,99,1.1791786580962236
2,0.25,100,10.411586084202872,1.4077536984409014,0.9228282828282828,0.004496385220514583,4.384591938763546,5,0.6414134737856725,104,1.4943689251289254
2,0.5,100,9.581926504391758,1.4150696096836264,0.921111111111111,0.004165868031056789,4.392985672461939,4,0.6223137714474596,103,1.3752883657906723
2,0.75,100,9.381427599112167,1.1156752877840554,0.9509090909090909,0.004453345100936019,4.4647501330171755,8,0.5941711394482241,107,1.3465108739513845
2,0.9,100,8.344809231872544,0.8903224557635231,0.9549494949494948,0.007528183901330841,4.474376493037606,4,0.5962515695692905,103,1.1977256396275617
2,1.0,100,8.278051223609722,0.7589487513531245,0.9841414141414142,0.013011643379567275,4.531602496495488,8,0.5054525466373505,107,1.1881439013367143
3,0.0,100,8.077775742166837,1.4793614037551541,0.8871717171717171,0.0024242000348188,4.351023195877256,0,0.5674748332322614,99,1.181481516650002
3,0.1,100,8.08110738450966,1.4070145186726932,0.9089898989898991,0.003238406498370089,4.379317048021324,0,0.6179713023628117,99,1.1819688133977424
3,0.25,100,9.732396256536033,1.4727002990412963,0.9109090909090911,0.0034773678259388545,4.357766128234677,2,0.635523644278039,101,1.4234916463187821
3,0.5,100,9.60691173696931,1.400047572549172,0.9383838383838383,0.0051077269660460035,4.450149899589616,4,0.6175087065286697,103,1.4051378760203734
3,0.75,100,9.254013455787327,1.2723026078574167,0.9144444444444444,0.00360989094350321,4.431252218999496,2,0.6350488966900705,101,1.3535218359392427
3,0.9,100,8.528677538190587,0.9284057164285329,0.9764646464646464,0.006964323133277862,4.463777535993731,4,0.5645179370008011,103,1.247431866700627
3,1.0,100,8.498452118953919,0.9096579891726422,0.9693939393939394,0.006816076487039067,4.496891889925184,6,0.5622497815930407,105,1.243010999459326
4,0.0,100,10.121318200862863,1.8006741325481912,0.911010101010101,0.003520026454291006,4.185512200644243,0,0.6153293449177764,99,1.4823950827056827
4,0.1,100,8.603378913296883,1.3995985127326085,0.9192929292929292,0.004039881590839786,4.332435100449283,2,0.6409284951974383,101,1.2600736724824824
4,0.25,100,9.86668324390626,1.562367263039181,0.9236363636363636,0.0044819026321156604,4.355787398210899,2,0.664714849354376,101,1.4451005721897243
4,0.5,100,10.333938642759028,1.2181472960061352,0.9738383838383838,0.008601679585987253,4.422084724649036,5,0.5437615098655986,104,1.5135360360177437
4,0.75,100,9.641563050192513,1.1583197645564878,0.9532323232323232,0.004083258881810244,4.457870792177542,6,0.6367450317999277,105,1.412128872105188
4,0.9,100,9.43983301769737,0.8358721854406075,0.9922222222222223,0.018957934111094688,4.512689336623129,10,0.5351774915754974,109,1.3825829570109107
4,1.0,100,8.975298084082192,1.0002439774851888,0.9683838383838383,0.005866344376389806,4.524466870461186,10,0.5939512602369406,109,1.3145459397301533
5,0.0,100,8.77126621253533,1.147385600205426,0.9096969696969697,0.0033034765608903017,4.249273794117397,0,0.6169153480894896,99,1.356239320566106
5,0.1,100,9.040489674479268,1.1036581154137703,0.9068686868686868,0.003093451351325451,4.26721348918053,1,0.6381363588769389,100,1.3978674545503966
5,0.25,100,8.865376822543292,1.204119588909932,0.9449494949494948,0.0069616475399719435,4.3597076998018895,3,0.6144356450030879,102,1.3707909835395602
5,0.5,100,8.990351175547673,1.3118836372603828,0.9181818181818181,0.003907424288180288,4.429021397974238,5,0.6367740380619957,104,1.3901148904305196
5,0.75,100,8.561857567034227,1.0660930412680452,0.9385858585858585,0.0035286186324379448,4.465379824593527,7,0.6155092482100237,106,1.3238599317511597
5,0.9,100,8.018370880996827,1.0371400928113401,0.9535353535353535,0.00493279483108189,4.480258376238455,6,0.5804113731613116,105,1.2398244007402919
5,1.0,100,8.09409396340717,0.8094354253338948,0.9820202020202019,0.008931363776875756,4.504081265790936,8,0.5627954177561949,107,1.2515329294009094
6,0.0,100,7.800057616626535,1.3925942695194873,0.9034343434343434,0.0032484473168432676,4.428982240825757,0,0.5769132915404662,99,1.1088892510516015
6,0.1,100,8.11638612745414,1.317400302023534,0.9214141414141414,0.00485345960241996,4.411607296734368,0,0.6092618105346823,99,1.1538598528982065
6,0.25,100,8.763386423724205,1.4467386972840564,0.9174747474747474,0.004201677082298157,4.441718238957503,1,0.6248678122394258,100,1.2458401573041333
6,0.5,100,9.34656226972345,1.2761831473817458,0.9281818181818181,0.004196336564124084,4.502770802015807,5,0.6449121368739976,104,1.3287469073418554
6,0.75,100,9.097701050497172,1.2296019467528878,0.9560606060606059,0.005395418469358789,4.487034396262688,3,0.5641129046210274,102,1.2933677416270557
6,0.9,100,9.55340255443514,0.8954698305358094,0.9875757575757576,0.009986537572775659,4.57193014321651,11,0.49583340072786086,110,1.358152198901797
6,1.0,100,8.862579621822857,0.8612039850016576,0.9882828282828282,0.017071953678419523,4.554115107714045,8,0.45135173299101417,107,1.2599418827727458
7,0.0,100,7.56932581294045,1.2019004815920018,0.8992929292929293,0.002946514893338714,4.389531141064058,0,0.5904875155045026,99,1.1014278269114282
7,0.1,100,8.580381629680986,1.119936408775754,0.9101010101010101,0.003704127378199253,4.327362342622522,0,0.6106706711160552,99,1.2485485928341844
7,0.25,100,9.636467696205447,1.5538189538499922,0.9145454545454546,0.003586077775933033,4.336397895236421,1,0.6411785562331584,100,1.4022218009942657
7,0.5,100,9.113476321149507,1.494938261325607,0.9196969696969696,0.003303113266295909,4.430767372331199,4,0.6237532305634101,103,1.3261202738626823
7,0.75,100,8.657772948288093,1.3449839389770089,0.9374747474747473,0.0036100009423262027,4.458946418452721,4,0.5953810413225693,103,1.2598099592995449
7,0.9,100,9.168015187530743,0.7836481122698725,0.9934343434343433,0.019993832440089725,4.516844809453507,10,0.5184333986177707,109,1.3340563340303924
7,1.0,100,8.499592321495804,0.7850437453533442,0.9872727272727272,0.011687750297827516,4.514491170103537,8,0.5076458061712299,107,1.2367927780692871
8,0.0,100,7.817680656867561,1.476583155290326,0.878080808080808,0.002167762377377537,4.3643996992203435,0,0.5808562953895411,99,1.1747087806233039
8,0.1,100,8.169319174184057,1.3914913475540474,0.8866666666666667,0.0023618721860795815,4.370957444892328,2,0.6008745808518097,101,1.2275470675817481
8,0.25,100,8.961835292378971,1.5240232114750392,0.9076767676767677,0.0035810113955013784,4.338060033735931,1,0.6287598656957225,100,1.3466329811271207
8,0.5,100,8.996510541813548,1.2211555771758404,0.9698989898989899,0.006969646250857848,4.388505847479793,1,0.542722230073488,100,1.3518433909364953
8,0.75,100,8.733321187797104,1.3749511371271192,0.9211111111111111,0.0036033287345098785,4.420314237615586,3,0.6037988133020558,102,1.3122957477543584
8,0.9,100,8.486069411504518,1.0676980283499826,0.9366666666666665,0.0048739019494979776,4.450977431403127,4,0.5768436846984146,103,1.2751429341023375
8,1.0,100,8.274367612256736,1.167852037611639,0.9285858585858585,0.0032125869971832283,4.481312822418881,5,0.6018924639513179,104,1.2433319695253107
9,0.0,100,7.479895892890612,1.0314363100933044,0.8987878787878788,0.0029966626079049354,4.352482965388801,1,0.6227685136647636,100,1.1453904397957217
9,0.1,100,7.205408120209906,1.0162829869081682,0.9012121212121211,0.0030985451056706756,4.420880431754102,1,0.6280352097370139,100,1.10335834801646
9,0.25,100,8.079547561567106,1.350981026645545,0.9109090909090909,0.0034382234234082883,4.403944145982664,2,0.6439397141081415,101,1.2372146173437568
9,0.5,100,9.948045168177945,1.0618716216800737,0.9767676767676767,0.00839593174591974,4.483201013138319,9,0.5043839403774495,108,1.5233361524612967
9,0.75,100,9.09358196369554,0.9063146277674489,0.9607070707070707,0.005455105519916096,4.5257053471015,11,0.625423067498539,110,1.3924928894552462
9,0.9,100,8.290084084519005,0.9182445523275331,0.9773737373737373,0.006654222486592443,4.495629173900076,6,0.5631984368541689,105,1.2694539057068663
9,1.0,100,7.5824614898312515,0.8798731756885391,0.971919191919192,0.0078878458184391,4.476810626379512,3,0.5335832200779198,102,1.161096227131533
10,0.0,100,10.606457200591072,1.7504012440282568,0.9316161616161617,0.0051885888902846915,4.164455823553276,0,0.6399326453219629,99,1.5454451363351172
10,0.1,100,8.501897206216155,0.9627655371045682,0.9212121212121211,0.00471379760682409,4.345289268342643,0,0.6313164642948117,99,1.238794013729265
10,0.25,100,10.895279234838783,1.4935045675667886,0.9232323232323232,0.004313599285795498,4.325050133992092,1,0.6586129014979731,100,1.5875288028839878
10,0.5,100,11.028189576338418,1.2044174313641793,0.9707070707070707,0.009784645921522941,4.443794148748161,9,0.5427645466563149,108,1.6068948962886547
10,0.75,100,9.5257368169752,1.0668761515435545,0.9638383838383838,0.006470098734266565,4.47625630149661,6,0.6064249762929461,105,1.387975584626155
10,0.9,100,8.72918929300654,0.8803394602916856,0.9849494949494948,0.00892567218240329,4.4972857157592845,7,0.5786081387645297,106,1.271912277765449
10,1.0,100,8.743438052632412,0.7362836403511679,0.9923232323232323,0.016671611396439877,4.530034720699835,9,0.5264801909307875,108,1.273988435321752
11,0.0,100,8.22050141085295,1.1720084884697481,0.9082828282828282,0.0037031070153829546,4.394911224611163,0,0.5939564585103168,99,1.1973024058360102
11,0.1,100,8.506868811362978,1.178633592845472,0.9168686868686868,0.004407283993577838,4.400021027791819,1,0.5930420691996667,100,1.2390113430951164
11,0.25,100,9.503324000944412,1.0998305343170387,0.9777777777777777,0.011297139925783403,4.462250603364707,4,0.5417691830757063,103,1.3841433899333444
11,0.5,100,10.671736017885031,0.8748931760077475,0.9911111111111112,0.02161052908061082,4.579756685466365,15,0.4554149542144348,114,1.5543206636752822
11,0.75,100,8.870509262542244,0.9145592374452389,0.9874747474747474,0.012695796363284367,4.515421729865825,7,0.49652077871136857,106,1.2919749721118838
11,0.9,100,9.196997773247196,0.8337561349085042,0.98989898989899,0.015658332538744324,4.5876876176547805,13,0.48239264357441014,112,1.3395274825741736
11,1.0,100,8.320161700091314,0.949799994690998,0.9592929292929291,0.006194068034567827,4.562824144827301,9,0.6068578803691806,108,1.2118177617866668
12,0.0,100,7.179510777566168,1.2707390957452191,0.8872727272727273,0.0023058285179980145,4.505153872739293,0,0.5743992633517498,99,1.0350419835175793
12,0.1,100,7.432181293484064,1.2742432408508204,0.8878787878787879,0.0023073454195436157,4.495372722964983,0,0.5808313962114842,99,1.0714685033842608
12,0.25,100,8.519085482283407,1.4564056729768209,0.8949494949494949,0.0028555362490348436,4.473731127497554,2,0.5957625362068506,101,1.2281632284599164
12,0.5,100,8.832794040072988,1.4488587201337468,0.9043434343434343,0.0029461000643044555,4.479501628107642,2,0.6394887531482496,101,1.2733893640505982
12,0.75,100,9.398169528848243,0.9088404834542761,0.988080808080808,0.012462115303169638,4.5418537197529645,7,0.5219142122592573,106,1.3548973365941726
12,0.9,100,9.212587572668232,1.2102433184462118,0.9270707070707069,0.003309450533233894,4.5465813818645655,7,0.631901985735847,106,1.328142711943446
12,1.0,100,9.06096127496161,0.8744703474211133,0.9922222222222223,0.013121792210646795,4.566223912583268,9,0.5244295273226391,108,1.3062833417448414
13,0.0,100,10.152241343313907,1.3478764138695327,0.9250505050505049,0.005232993683260037,4.247757742072678,0,0.6460806088911948,99,1.4874272646821272
13,0.1,100,8.878385119516105,1.366579087825346,0.9134343434343433,0.004166510528808324,4.315238119588828,0,0.6060190742662874,99,1.3007917805080111
13,0.25,100,9.687721400930982,1.4665021494087171,0.9182828282828281,0.0038591592142316953,4.345445649475547,1,0.6784024200518577,100,1.4193694236671504
13,0.5,100,9.085612174532026,1.419827250627608,0.9214141414141414,0.0037727410365996014,4.437160043932523,3,0.669433316557625,102,1.3311530732695807
13,0.75,100,9.291515339812618,1.118875389914252,0.9620202020202019,0.005935998795222232,4.494297250424815,7,0.630551023900519,106,1.361320400026879
13,0.9,100,8.893587755216416,0.999694121310836,0.9837373737373736,0.010798067291764742,4.491772116072928,7,0.47871057976012543,106,1.3030191521859475
13,1.0,100,8.487766343677665,0.883180205603577,0.9775757575757575,0.00894003583122618,4.514633731938397,8,0.5956806995957113,107,1.2435613623539452
14,0.0,100,7.81843475832385,1.1184347435891915,0.9176767676767676,0.00456803954716682,4.3840975628828005,0,0.6034104301244683,99,1.137421741312703
14,0.1,100,8.143385073077509,1.104343254396545,0.9179797979797979,0.004604873174841597,4.389346015291853,1,0.6066639763249932,100,1.1846953407315277
14,0.25,100,8.64629502638864,1.2893730127215655,0.9214141414141415,0.004327067456173252,4.413454773896368,1,0.6404728778467914,100,1.2578584139681035
14,0.5,100,10.148575205474343,1.039644906249789,0.9781818181818182,0.011323054928311909,4.465881229910386,7,0.5641918264508685,106,1.4764093375293743
14,0.75,100,9.744128399300935,0.8982860445284562,0.9792929292929293,0.01132657405898179,4.495323170263321,10,0.5294275729357905,109,1.4175706307081206
14,0.9,100,8.292291293550901,1.0874244256208045,0.9492929292929293,0.005779502907569763,4.459800540321062,3,0.5977678163917328,102,1.2063581386979394
14,1.0,100,8.494659795049918,0.9540184025854682,0.9530303030303031,0.005715396712822143,4.469935530949408,5,0.6091753603491512,104,1.2357986009486215
15,0.0,100,7.62125193926551,1.0669660876412708,0.893939393939394,0.002628771910429468,4.358206470211276,0,0.6198291582555442,99,1.156369622239516
15,0.1,100,8.15482316520754,1.1030688397821264,0.8920202020202019,0.002602226439984133,4.343976047425862,0,0.6204308280834108,99,1.2373281789041475
15,0.25,100,8.69210338822587,1.3198537450140622,0.906161616161616,0.003015611625596134,4.352239419821812,2,0.6008900787754761,101,1.318849500267045
15,0.5,100,9.517556983096396,1.1926162140359866,0.9499999999999998,0.004754364899460815,4.3824939594564425,5,0.6130541096502993,104,1.4440952563821057
15,0.75,100,9.113688028022622,1.19205144264023,0.9510101010101011,0.005457795606508,4.367515574255672,4,0.5353049313306841,103,1.382816375335439
15,0.9,100,8.733136295897198,0.95572549940062,0.9765656565656564,0.007490262619952838,4.420806030312912,7,0.49269044530122286,106,1.3250754075486058
15,1.0,100,7.834155574732459,0.7372834207795109,0.9818181818181817,0.01310601749576511,4.491857064707004,7,0.5024112903225806,106,1.1886734088719864
16,0.0,100,9.28215020508544,1.3706020610411689,0.8855555555555555,0.002204891744069191,4.312482824708358,0,0.6341067841638046,99,1.285877338098188
16,0.1,100,8.604018820156949,1.3483701563198247,0.8852525252525253,0.0022979868972777323,4.376765563608138,0,0.6118160056443078,99,1.1919342580072254
16,0.25,100,9.766927982681104,1.323920347988923,0.9255555555555555,0.005318691453796296,4.433740969152444,3,0.5931512777584738,102,1.353034704058754
16,0.5,100,9.850651855954206,1.4773925582891798,0.9345454545454543,0.004446853870923156,4.456111935824201,3,0.6037024713293491,102,1.3646331622738241
16,0.75,100,9.871753509641604,1.1362264825059623,0.9796969696969697,0.009743502843480797,4.509646375652766,7,0.521405177881566,106,1.3675564222592265
16,0.9,100,9.770913835576078,0.8722013547897293,0.9943434343434343,0.018370498151950097,4.528605579511382,9,0.4904728881843998,108,1.3535868733080552
16,1.0,100,9.18716898844943,1.0469260943979082,0.958080808080808,0.005979927996784476,4.509991678415057,6,0.592402176775213,105,1.2727193745532406
17,0.0,100,7.322440751172465,1.0151632213959143,0.9087878787878787,0.0031991099701608457,4.3368259249148045,0,0.6480129622569573,99,1.1915957972234417
17,0.1,100,7.599836188422049,1.0287097147869022,0.9088888888888889,0.0031933201942373705,4.323988426309642,0,0.6528228173147468,99,1.2367369254930882
17,0.25,100,8.263734685883351,1.5467982296019458,0.8874747474747475,0.0024421272622357185,4.376474018077898,2,0.6113515612863134,101,1.3447744892290836
17,0.5,100,8.92218660884199,1.0816139176175732,0.9438383838383837,0.004922894865450105,4.468654125420218,7,0.5888093131936909,106,1.451925720728714
17,0.75,100,7.941222722206514,1.1997588452193626,0.9185858585858585,0.002947234182141519,4.452563718153955,5,0.6413224515490803,104,1.2922914561079124
17,0.9,100,8.51112560565477,0.7522527152865559,0.9844444444444442,0.00844294572246836,4.523960466737803,12,0.5808322789560596,111,1.3850329208488497
17,1.0,100,7.49936446785329,0.7901922748537343,0.978080808080808,0.007978542650117278,4.482802384286656,7,0.5222126584277651,106,1.2203869563997403
18,0.0,100,7.329147757888614,1.1249033933712982,0.8973737373737373,0.002945530965176684,4.403814983487279,0,0.6031072095834704,99,1.1142829888851629
18,0.1,100,7.6407694994369955,1.3447838275417099,0.8959595959595958,0.002632494856928333,4.416384392039724,0,0.6375345894263216,99,1.1616602306934467
18,0.25,100,9.357941706080203,1.528163095783306,0.9097979797979799,0.0032226465819080808,4.420261976576014,0,0.6516734465733005,99,1.4227295721853614
18,0.5,100,10.181011897192802,1.2952762999216318,0.9420202020202021,0.0046577887253846885,4.525773244824915,10,0.6418873382944263,109,1.5478646005558958
18,0.75,100,9.00610672576155,1.0971358704105365,0.9709090909090909,0.006238368886945989,4.498827576219151,7,0.5714332883085695,106,1.3692385325154557
18,0.9,100,8.152518056230782,1.053876271064539,0.932121212121212,0.0034102263643450105,4.481960411589244,4,0.6501053858402139,103,1.239463643894946
18,1.0,100,8.151266015494556,0.9815379709705154,0.9397979797979796,0.004344088251496021,4.466308891864926,5,0.6302281816450543,104,1.23927329056331
19,0.0,100,7.880504204455687,1.0680928384553543,0.922929292929293,0.004597822087221939,4.286135943899172,0,0.653074388027248,99,1.2042112716603985
19,0.1,100,7.769562609431642,1.0406358718239344,0.9226262626262627,0.004518738303851248,4.328521847491287,0,0.6599185695382215,99,1.1872584072550472
19,0.25,100,8.42501884760198,0.9824329679956588,0.9406060606060607,0.004655732096987672,4.397499117161843,3,0.6313597920277298,102,1.2874179617209358
19,0.5,100,8.94196383065718,1.4527539073590705,0.9143434343434343,0.003687057610994133,4.4421067729728545,5,0.6315245280713542,104,1.3664117620251592
19,0.75,100,9.496069306131513,1.005879392715919,0.9754545454545454,0.0071070787142974295,4.500778681153991,10,0.5649884690116038,109,1.451084016736687
19,0.9,100,9.19124524677976,0.8029898250414882,0.9911111111111112,0.015547183774066657,4.562343036919097,16,0.5259126508799412,115,1.4045041839466588
19,1.0,100,7.90832138990869,0.7927985558599304,0.9708080808080808,0.00903323469072482,4.499900186688904,8,0.5832627224868392,107,1.2084619854979006
20,0.0,100,7.18747409563716,1.302848889140552,0.8921212121212119,0.002923003210528017,4.470394082335128,1,0.5504455122281773,100,1.0737935619878167
20,0.1,100,7.441562080883729,1.30131710399718,0.8924242424242422,0.00292356172376553,4.455848665299844,1,0.5534958897336049,100,1.1117537743107848
20,0.25,100,9.010265585090012,1.3285854554775813,0.9226262626262627,0.0046826516233944805,4.402066367150812,1,0.626782200129379,100,1.3461147891917866
20,0.5,100,9.292204944782737,1.4042848989535823,0.9161616161616161,0.0036067437975153523,4.437141420267622,3,0.6492393375829666,102,1.3882359384690803
20,0.75,100,9.419247446200181,1.15749216668096,0.9553535353535354,0.005148375822500989,4.486542839184179,9,0.6052997922996375,108,1.4072158218475381
20,0.9,100,9.189121625662896,0.986219779592942,0.9818181818181819,0.008019124223526863,4.5084358940087945,9,0.510460634094632,108,1.372835506697589
20,1.0,100,8.947154268087774,0.833348719736833,0.9887878787878788,0.017156495389689136,4.543629552872143,11,0.45023398020167527,110,1.3366860907389166
21,0.0,100,8.57235743590848,1.4016610676012298,0.8785858585858586,0.0021778039544618094,4.284751720568793,0,0.5830239617567972,99,1.296136634576937
21,0.1,100,8.0235591180241,1.4012364888525937,0.8668686868686869,0.0019875435614996905,4.365324604637894,0,0.5656446225784901,99,1.2131585728101084
21,0.25,100,9.305614624964905,1.3023446395841192,0.9204040404040402,0.0038046022684937162,4.408970859505759,2,0.6762227652910198,101,1.4070047956876521
21,0.5,100,10.01836442169326,1.3423787124002657,0.9355555555555556,0.004616025439330096,4.464508419556471,7,0.6125841968911914,106,1.5147722481922714
21,0.75,100,9.369453738154975,0.9628823742908953,0.9823232323232324,0.010694154536939149,4.49788529999688,7,0.5150742433496913,106,1.4166572412305725
21,0.9,100,8.961567035146826,1.3097306369186443,0.9187878787878787,0.002945575901007077,4.510776559194967,7,0.6189426966619134,106,1.3549849530090028
21,1.0,100,8.426920386038525,0.9635734165367599,0.9714141414141415,0.005945856762480507,4.537056162667628,9,0.574869162676467,108,1.2741466172718239
